Rank_num,Youtuber,Subscribers,Video_views,Category,Uploads,Country,Abbreviation,Channel_type,Video_views_for_the_last_30_days,Lowest_monthly_earnings,Highest_monthly_earnings,Lowest_yearly_earnings,Highest_yearly_earnings,Created_year,Created_month,Created_date,Gross_tertiary_education_enrollment_pct,Latitude,Longitude
681,TheRichest,15000000,2730879024,Education,0,United States,US,Games,nan,0,0,0,0,2006,May,25,88.2,37.09024,-95.712891
682,XpressTV,15000000,4008801873,Entertainment,724,Mexico,MX,Entertainment,33880000,8500,135500,101600,1600000,2014,Nov,17,40.2,23.634501,-102.552784
683,PlayStation,15000000,4741434420,Gaming,20292,United States,US,Games,41789000,10400,167200,125400,2000000,2005,Dec,16,88.2,37.09024,-95.712891
684,Kwebbelkop,15000000,6889304306,Gaming,5198,United States,US,Film,29724000,7400,118900,89200,1400000,2008,Apr,2,88.2,37.09024,-95.712891
685,Republic Bharat,15000000,7536093065,News & Politics,206,India,IN,News,998,0.25,4,3,48,2018,Aug,16,28.1,20.593684,78.96288
686,THE BROWN SIBLINGS,15000000,8658553456,Entertainment,965,India,IN,Entertainment,102357000,25600,409400,307100,4900000,2016,Oct,9,28.1,20.593684,78.96288
687,Sony Music South,15000000,9978734160,Music,2726,India,IN,Music,242185000,60500,968700,726600,11600000,2014,Aug,6,28.1,20.593684,78.96288
688,BigSchool,15000000,9996133066,Gaming,68,nan,nan,Film,nan,0,0,0,0,2020,Dec,2,nan,nan,nan
689,Ray William Johnson,15000000,10239836582,Entertainment,1803,United States,US,Comedy,312858000,78200,1300000,938600,15000000,2008,May,26,88.2,37.09024,-95.712891
690,KOMPASTV,15000000,11827310821,News & Politics,269050,Indonesia,ID,News,113064000,28300,452300,339200,5400000,2013,Aug,23,36.3,-0.789275,113.921327
691,ISSEI / ï¿½ï¿½ï¿½ï¿½,15000000,13562853889,Comedy,1788,Japan,JP,Comedy,282372000,70600,1100000,847100,13600000,2014,Jul,23,63.2,36.204824,138.252924
692,Zï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,15000000,11506702632,Music,340,Brazil,BR,Music,182871000,45700,731500,548600,8800000,2012,Apr,3,51.3,-14.235004,-51.92528
693,A2 Motivation by Arvind Arora,15000000,8932038210,Entertainment,3168,India,IN,Entertainment,130731000,32700,522900,392200,6300000,2017,Apr,7,28.1,20.593684,78.96288
694,50 Cent,14900000,10069000444,Music,419,United States,US,Music,119812000,30000,479200,359400,5800000,2007,Feb,8,88.2,37.09024,-95.712891
695,MNCTV OFFICIAL,14900000,8074260978,Entertainment,66362,Indonesia,ID,Entertainment,43581000,10900,174300,130700,2100000,2012,Nov,29,36.3,-0.789275,113.921327
696,ERB,14900000,4033400167,Entertainment,86,United States,US,Entertainment,11043000,2800,44200,33100,530100,2006,Feb,8,88.2,37.09024,-95.712891
697,melanie martinez,14900000,4395184343,Music,127,United States,US,Music,56358000,14100,225400,169100,2700000,2007,Nov,3,88.2,37.09024,-95.712891
698,iTownGamePlay *Terror&Diversiï¿½ï,14900000,4977284539,Entertainment,8420,Spain,ES,Games,13857000,3500,55400,41600,665200,2012,Feb,15,88.9,40.463667,-3.74922
699,ýýýýýýýýýýýý8 : Thai Ch8,14900000,5549770244,Entertainment,27944,Thailand,TH,Entertainment,49556000,12400,198200,148700,2400000,2011,Oct,17,49.3,15.870032,100.992541
700,ZutiGang,14900000,15913320995,People & Blogs,1363,nan,nan,People,346653000,86700,1400000,1000000,16600000,2021,Mar,5,nan,nan,nan
701,ýýýýýý,14900000,439098,People & Blogs,1,Russia,RU,News,7697,2,31,23,369,2008,Aug,11,81.9,61.52401,105.318756
702,TazerCraft,14900000,5956193599,Gaming,4175,Brazil,BR,Games,39775000,9900,159100,119300,1900000,2011,Jul,13,51.3,-14.235004,-51.92528
703,Bayashi TV,14900000,8615618825,Entertainment,93,Japan,JP,Autos,2477,0.62,10,7,119,2012,Nov,19,63.2,36.204824,138.252924
704,Fueled By Ramen,14800000,13356517783,Music,1210,United States,US,Entertainment,61205000,15300,244800,183600,2900000,2006,Jun,9,88.2,37.09024,-95.712891
705,CrashCourse,14800000,1833519700,Education,1481,United States,US,Education,7177000,1800,28700,21500,344500,2006,May,20,88.2,37.09024,-95.712891
706,MattyBRaps,14800000,3587576784,Music,195,United States,US,Music,22980000,5700,91900,68900,1100000,2010,May,31,88.2,37.09024,-95.712891
707,Lachlan,14800000,5269059435,Gaming,3834,Australia,AU,Games,21072000,5300,84300,63200,1000000,2013,Mar,19,113.1,-25.274398,133.775136
708,ýýýýýýýý ýýýýýýýý,14800000,7018015062,Howto & Style,2387,Ukraine,UA,Howto,47117000,11800,188500,141400,2300000,2015,Oct,12,82.7,48.379433,31.16558
709,Meghan Trainor,14800000,8649303688,People & Blogs,233,United States,US,Music,51645000,12900,206600,154900,2500000,2008,Jun,4,88.2,37.09024,-95.712891
710,Jorge & Mateus Oficial,14800000,9076642765,Music,318,Brazil,BR,Music,88120000,22000,352500,264400,4200000,2008,Jul,29,51.3,-14.235004,-51.92528
711,Major Lazer Official,14800000,9383431376,Music,0,nan,nan,nan,nan,0,0,0,0,2013,Jun,14,nan,nan,nan
712,Beast Philanthropy,14800000,272678287,People & Blogs,34,Germany,DE,Games,37883,9,152,114,1800,2015,Jan,31,70.2,51.165691,10.451526
713,Filaretiki,14800000,15788208522,nan,2222,United States,US,People,1203000000,300800,4800000,3600000,57800000,2021,Mar,24,88.2,37.09024,-95.712891
714,5-Minute Crafts Recycle,14800000,8866012877,People & Blogs,3867,United States,US,Howto,53181000,13300,212700,159500,2600000,2019,Jun,7,88.2,37.09024,-95.712891
715,ýýýýýýýýýý ýýýýýýýýýýýý,14700000,2230986039,Entertainment,1385,Saudi Arabia,SA,Entertainment,2694000,673,10800,8100,129300,2016,May,27,68,23.885942,45.079162
716,Maha Fun Tv,14700000,1321380490,Entertainment,85,United States,US,Entertainment,4781000,1200,19100,14300,229500,2017,Sep,5,88.2,37.09024,-95.712891
717,Canal Nostalgia,14700000,1506796393,Entertainment,554,Spain,ES,Entertainment,226420,57,906,679,10900,2010,Feb,19,88.9,40.463667,-3.74922
718,The Slow Mo Guys,14700000,2465473772,Entertainment,317,United States,US,Education,18978000,4700,75900,56900,911000,2010,Aug,15,88.2,37.09024,-95.712891
719,StudyIQ IAS,14700000,4029253667,Education,43564,India,IN,Education,74483000,18600,297900,223400,3600000,2015,Jun,22,28.1,20.593684,78.96288
720,Chad Wild Clay,14700000,6751985988,Comedy,698,United States,US,Entertainment,36338000,9100,145400,109000,1700000,2006,Mar,26,88.2,37.09024,-95.712891
721,CollegeHumor,14700000,7255848125,Comedy,4340,United States,US,Comedy,55583000,0,0,0,0,2006,Oct,9,88.2,37.09024,-95.712891
722,Netflix Jr.,14700000,8882319696,Education,1996,United States,US,Education,79402000,19900,317600,238200,3800000,2012,Jan,28,88.2,37.09024,-95.712891
723,Colors Rishtey,14700000,12362331529,Entertainment,23490,India,IN,Entertainment,347603000,86900,1400000,1000000,16700000,2013,Nov,28,28.1,20.593684,78.96288
724,ABC News,14700000,12961669452,News & Politics,80830,United States,US,News,185709000,46400,742800,557100,8900000,2006,Aug,7,88.2,37.09024,-95.712891
725,Camila Loures,14700000,4684983333,Music,3978,Brazil,BR,Entertainment,40975000,10200,163900,122900,2000000,2014,May,27,51.3,-14.235004,-51.92528
726,Doc Tops,14600000,2613197447,Entertainment,490,Ecuador,EC,Entertainment,16409000,4100,65600,49200,787600,2014,Dec,29,44.9,-1.831239,-78.183406
727,Auron,14600000,3337074920,People & Blogs,961,Spain,ES,Games,60568000,15100,242300,181700,2900000,2013,Dec,12,88.9,40.463667,-3.74922
728,Jesser,14600000,3603556207,Gaming,1244,United States,US,Entertainment,92594000,23100,370400,277800,4400000,2012,Jul,9,88.2,37.09024,-95.712891
729,Planeta das Gï¿½ï¿½,14600000,4622581344,People & Blogs,951,Brazil,BR,Entertainment,10547000,2600,42200,31600,506300,2015,Nov,21,51.3,-14.235004,-51.92528
730,PrestonPlayz,14600000,5766647017,Gaming,4009,United States,US,Entertainment,151697000,37900,606800,455100,7300000,2012,Jul,4,88.2,37.09024,-95.712891
731,Martin Garrix,14600000,6017932195,Music,365,United States,US,Music,35528000,8900,142100,106600,1700000,2011,Jan,15,88.2,37.09024,-95.712891
732,O Reino Infantil,14600000,11182302317,Music,1206,Brazil,BR,Music,109865000,27500,439500,329600,5300000,2014,Aug,19,51.3,-14.235004,-51.92528
733,Fifth Harmony,14600000,7952268926,Music,67,United States,US,Music,37632000,9400,150500,112900,1800000,2013,Feb,21,88.2,37.09024,-95.712891
734,Mis Pastelitos,14600000,2750902766,Howto & Style,603,Mexico,MX,Music,50677000,12700,202700,152000,2400000,2014,Jun,24,40.2,23.634501,-102.552784
735,Noman Official,14600000,5525773746,Comedy,560,India,IN,Film,139116000,34800,556500,417300,6700000,2019,Oct,28,28.1,20.593684,78.96288
736,LEGENDA FUNK,14500000,2440718089,Music,0,Brazil,BR,Music,nan,0,0,0,0,nan,nan,nan,51.3,-14.235004,-51.92528
737,Like Nastya Stories,14500000,6944967581,Entertainment,479,United States,US,Entertainment,29941000,7500,119800,89800,1400000,2019,Sep,9,88.2,37.09024,-95.712891
738,les boys tv2,14500000,4577292740,Entertainment,453,United States,US,Film,449576,112,1800,1300,21600,2017,Feb,7,88.2,37.09024,-95.712891
739,Lotus Music,14500000,1739129375,nan,514,India,IN,Tech,23034000,5800,92100,69100,1100000,2021,Jun,1,28.1,20.593684,78.96288
740,IDEIAS INCRï¿½ï¿½,14500000,3551889957,Howto & Style,5430,Brazil,BR,Howto,2838000,709,11400,8500,136200,2017,Oct,30,51.3,-14.235004,-51.92528
741,Reaction Time,14500000,4260187928,Entertainment,1717,United States,US,Entertainment,9910000,2500,39600,29700,475700,2015,Apr,25,88.2,37.09024,-95.712891
742,BBC News,14500000,4598387043,News & Politics,18972,United Kingdom,GB,News,66273000,16600,265100,198800,3200000,2006,Apr,8,60,55.378051,-3.435973
743,Eli Kids - Cartoons & Songs,14500000,4821183481,nan,605,United States,US,Music,149241000,37300,597000,447700,7200000,2018,Jan,16,88.2,37.09024,-95.712891
744,Boram Tube ToysReview [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,14500000,5014888374,People & Blogs,618,South Korea,KR,People,4960000,1200,19800,14900,238100,2016,May,18,94.3,35.907757,127.766922
745,Aadishakti Films,14500000,6290721701,Music,4790,India,IN,Music,48447000,12100,193800,145300,2300000,2016,Oct,28,28.1,20.593684,78.96288
746,Telemundo,14500000,8582696157,Entertainment,19201,United States,US,Entertainment,48285000,12100,193100,144900,2300000,2007,Jan,3,88.2,37.09024,-95.712891
747,GMM25Thailand,14500000,9383692066,Entertainment,68606,Thailand,TH,Entertainment,45622000,11400,182500,136900,2200000,2011,Jun,8,49.3,15.870032,100.992541
748,TV9 Bharatvarsh,14500000,10303519926,People & Blogs,293516,India,IN,News,418474000,104600,1700000,1300000,20100000,2018,Nov,19,28.1,20.593684,78.96288
749,Maroon5VEVO,14500000,20042571499,Music,147,United States,US,Music,98185000,24500,392700,294600,4700000,2009,May,12,88.2,37.09024,-95.712891
750,Saad Lamjarred | ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,14500000,4315486422,Music,176,Morocco,MA,Music,37577000,9400,150300,112700,1800000,2012,Dec,22,35.9,31.791702,-7.09262
751,Hear This Music,14500000,9201428420,Music,39,nan,nan,Music,48193000,12000,192800,144600,2300000,2016,Feb,13,nan,nan,nan
752,Lilly Singh,14500000,3517662420,Comedy,1064,Canada,CA,Comedy,5329000,1300,21300,16000,255800,2010,Oct,29,68.9,56.130366,-106.346771
753,ýýýýýýýýýýýýýýýýýýýýý,14400000,600154268,Entertainment,364,South Korea,KR,Entertainment,1370000,342,5500,4100,65700,2017,Mar,8,94.3,35.907757,127.766922
754,Gyan Gamingï¿½,14400000,2224121890,Gaming,3086,India,IN,Games,13891000,3500,55600,41700,666800,2017,Sep,1,28.1,20.593684,78.96288
755,Drawblogs,14400000,1629801448,Entertainment,399,Peru,PE,Entertainment,1002000,251,4000,3000,48100,2014,May,20,70.7,-9.189967,-75.015152
756,NOBRU,14400000,351763324,Gaming,2,nan,nan,People,2,0,0.01,0.01,0,2006,Feb,3,nan,nan,nan
757,ýýýýýýýýýýýý ýýýýýýýýýýýý I ýýýýýý ýý ýýýýýýýýýý,14400000,2972474215,Entertainment,381,Saudi Arabia,SA,Entertainment,4673000,1200,18700,14000,224300,2017,Dec,1,68,23.885942,45.079162
758,Cyprien,14400000,3086254545,Comedy,222,France,FR,Comedy,11417000,2900,45700,34300,548000,2007,Feb,25,65.6,46.227638,2.213749
759,Rclbeauty101,14400000,3900312631,Comedy,463,United States,US,Entertainment,8636000,2200,34500,25900,414500,2010,Dec,14,88.2,37.09024,-95.712891
760,Coke Studio,14400000,4035738731,Music,450,United States,US,Music,3557000,889,14200,10700,170700,2008,Jun,4,88.2,37.09024,-95.712891
761,Indore Physical Academy,14400000,4156427797,People & Blogs,1838,India,IN,People,70409000,17600,281600,211200,3400000,2014,Apr,19,28.1,20.593684,78.96288
762,Rosanna Pansino,14400000,4597228794,Howto & Style,1248,United States,US,Howto,26683000,6700,106700,80000,1300000,2010,Apr,8,88.2,37.09024,-95.712891
763,Harry Styles,14400000,5689224452,People & Blogs,0,United States,US,Games,nan,0,0,0,0,nan,nan,nan,88.2,37.09024,-95.712891
764,Vlad and Niki PRT,14400000,6543282459,nan,516,United States,US,Entertainment,40089000,10000,160400,120300,1900000,2018,Nov,3,88.2,37.09024,-95.712891
765,RS 1313 SHORTS,14400000,8011977288,Entertainment,5628,India,IN,Entertainment,212639000,53200,850600,637900,10200000,2020,Oct,24,28.1,20.593684,78.96288
766,Zig & Sharko,14400000,9023952946,Film & Animation,978,nan,nan,Film,62689000,15700,250800,188100,3000000,2015,May,6,nan,nan,nan
767,SelenaGomezVEVO,14400000,11423792969,Music,186,United States,US,Music,88657000,22200,354600,266000,4300000,2009,Nov,24,88.2,37.09024,-95.712891
768,ZEE5,14400000,18515587421,Entertainment,101401,India,IN,Entertainment,149799000,37400,599200,449400,7200000,2018,Feb,13,28.1,20.593684,78.96288
769,Super Polina,14300000,4776507159,People & Blogs,576,United States,US,Entertainment,413774,103,1700,1200,19900,2014,Jul,8,88.2,37.09024,-95.712891
770,Rebecca Zamolo,14300000,6388439235,Comedy,1,United States,US,Entertainment,nan,0,0,0,0,2011,Aug,4,88.2,37.09024,-95.712891
771,Wish 107.5,14200000,6048517979,Music,1823,Philippines,PH,Music,62658000,15700,250600,188000,3000000,2014,Jul,13,35.5,12.879721,121.774017
772,Invento na Hora,14200000,4040297006,Film & Animation,1281,Brazil,BR,Entertainment,19029000,4800,76100,57100,913400,2014,Oct,18,51.3,-14.235004,-51.92528
773,SIS vs BRO,14200000,6973932553,Entertainment,60,Ukraine,UA,Entertainment,105,0.03,0.42,0.32,5,2016,Aug,3,82.7,48.379433,31.16558
774,NikkieTutorials,14200000,1778318927,Howto & Style,876,Netherlands,NL,Entertainment,35934000,9000,143700,107800,1700000,2008,Jun,23,85,52.132633,5.291266
775,TommyInnit,14200000,2084791147,Gaming,342,United Kingdom,GB,Games,54291000,13600,217200,162900,2600000,2015,Dec,24,60,55.378051,-3.435973
776,E-MasterSensei,14200000,3920559552,Gaming,1300,Mexico,MX,Games,44575000,11100,178300,133700,2100000,2016,Jan,13,40.2,23.634501,-102.552784
777,infobells - Kannada,14200000,6554000320,Education,433,India,IN,Education,141688000,35400,566800,425100,6800000,2014,Mar,13,28.1,20.593684,78.96288
778,Crazy Frog,14200000,7946322061,Music,0,nan,nan,Games,nan,0,0,0,0,2005,Oct,2,nan,nan,nan
779,The Dodo,14200000,9964116817,Pets & Animals,8,nan,nan,nan,7208,2,29,22,346,2006,Jun,14,nan,nan,nan
780,SEVENGERS,14200000,10238593147,Comedy,872,India,IN,Comedy,367898000,92000,1500000,1100000,17700000,2018,Jun,4,28.1,20.593684,78.96288
781,Zee Bangla,14200000,11428794827,Entertainment,132398,India,IN,Entertainment,59927000,15000,239700,179800,2900000,2008,Feb,26,28.1,20.593684,78.96288
782,DangMattSmith,14200000,3317805543,Entertainment,1724,United States,US,Entertainment,12902000,3200,51600,38700,619300,2011,Aug,18,88.2,37.09024,-95.712891
783,Neha Kakkar,14100000,2131548711,Music,149,India,IN,Music,25605000,6400,102400,76800,1200000,2012,Oct,22,28.1,20.593684,78.96288
784,#Refugio Mental,14100000,3594936775,Entertainment,846,nan,nan,Entertainment,6942000,1700,27800,20800,333200,2013,Aug,10,nan,nan,nan
785,ýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýý,14100000,3920221322,Entertainment,65,nan,nan,nan,20351,5,81,61,977,2017,Aug,4,nan,nan,nan
786,Trap City,14100000,5129529846,Music,3,Australia,AU,People,147,0.04,0.59,0.44,7,2015,Nov,4,113.1,-25.274398,133.775136
787,Supercar Blondie,14100000,5405563355,Autos & Vehicles,855,United Arab Emirates,AE,Autos,353259000,88300,1400000,1100000,17000000,2007,Sep,12,36.8,23.424076,53.847818
788,Yudist Ardhana,14100000,6036496916,Entertainment,2854,Indonesia,ID,Entertainment,176062000,44000,704200,528200,8500000,2016,Jan,6,36.3,-0.789275,113.921327
789,Lana Del Rey,14100000,6884215292,Music,43,United States,US,Music,135563000,33900,542300,406700,6500000,2011,May,5,88.2,37.09024,-95.712891
790,MalumaVEVO,14100000,19013942981,Music,182,United States,US,Music,98834000,24700,395300,296500,4700000,2011,Jun,15,88.2,37.09024,-95.712891
791,F2Freestylers - Ultimate Soccer Skills Channel,14100000,3280481927,Sports,777,United Kingdom,GB,Sports,10222000,2600,40900,30700,490600,2011,Apr,9,60,55.378051,-3.435973
792,Bie The Ska,14100000,4627069704,Entertainment,1540,Thailand,TH,Entertainment,12502000,3100,50000,37500,600100,2006,Oct,3,49.3,15.870032,100.992541
793,AM3NlC,14000000,4959982720,Gaming,5757,Brazil,BR,People,10210000,2600,40800,30600,490100,2012,Dec,15,51.3,-14.235004,-51.92528
794,Narins Beauty,14000000,2214167846,Howto & Style,431,Sweden,SE,Entertainment,13709000,3400,54800,41100,658000,2014,Sep,24,67,60.128161,18.643501
795,TV Ana Emilia,14000000,4674164601,People & Blogs,651,Mexico,MX,Entertainment,26783000,6700,107100,80300,1300000,2014,Dec,30,40.2,23.634501,-102.552784
796,ýýýýýýýýýýýý,14000000,7719743112,Gaming,2210,Russia,RU,Games,150570000,37600,602300,451700,7200000,2013,Oct,26,81.9,61.52401,105.318756
797,Luli Pampï¿½,14000000,8623705301,Music,294,Spain,ES,Music,201659000,50400,806600,605000,9700000,2012,Dec,22,88.9,40.463667,-3.74922
798,Gallina Pintadita,14000000,9660950823,Music,62,Mexico,MX,Film,70626000,17700,282500,211900,3400000,2011,Aug,2,40.2,23.634501,-102.552784
799,ViralHog,14000000,18917687143,People & Blogs,41117,United States,US,Animals,1364000000,340900,5500000,4100000,65500000,2014,Aug,22,88.2,37.09024,-95.712891
800,ETV Jabardasth,14000000,13542939513,People & Blogs,9652,India,IN,Comedy,133584000,33400,534300,400800,6400000,2015,Jul,14,28.1,20.593684,78.96288
801,Zee Telugu,14000000,12597067132,Entertainment,3,India,IN,Music,7,0,0.03,0.02,0,2007,Jan,31,28.1,20.593684,78.96288
802,Crescendo com Luluca,14000000,5094050461,Entertainment,1307,Brazil,BR,People,68058000,17000,272200,204200,3300000,2015,Aug,30,51.3,-14.235004,-51.92528
803,Jazzghost,13900000,5673347763,Gaming,5494,Brazil,BR,Games,106718000,26700,426900,320200,5100000,2012,Aug,30,51.3,-14.235004,-51.92528
804,karameeshchannel,13900000,9106781518,Entertainment,2254,Jordan,JO,Music,87639000,21900,350600,262900,4200000,2012,Jan,18,34.4,30.585164,36.238414
805,Darkar Company Studios,13900000,2244318380,Film & Animation,183,United States,US,Comedy,4598000,1100,18400,13800,220700,2009,Feb,15,88.2,37.09024,-95.712891
806,Dental Digest,13900000,7450345720,People & Blogs,324,nan,nan,People,231562000,57900,926200,694700,11100000,2020,Aug,12,nan,nan,nan
807,T-Series Regional,13900000,5217553897,Entertainment,15075,India,IN,Music,33484000,8400,133900,100500,1600000,2011,Feb,14,28.1,20.593684,78.96288
808,ADEL et SAMI,13900000,5465532801,Entertainment,503,United States,US,Entertainment,26883000,6700,107500,80600,1300000,2018,Mar,12,88.2,37.09024,-95.712891
809,Jamuna TV,13900000,12129583055,News & Politics,6,Bangladesh,BD,Entertainment,1,0,0,0,0,2021,Feb,10,20.6,23.684994,90.356331
810,Atlantic Records,13900000,12513842343,Music,1660,United States,US,Music,97284000,24300,389100,291900,4700000,2006,Dec,15,88.2,37.09024,-95.712891
811,ýýýýýýýý ýý ýýýýýýýýýýýý,13900000,8451754769,nan,504,United States,US,People,114261000,28600,457000,342800,5500000,2018,Oct,12,88.2,37.09024,-95.712891
812,Veritasium,13900000,2165885634,Education,369,United States,US,Education,44149000,11000,176600,132400,2100000,2010,Jul,21,88.2,37.09024,-95.712891
813,Alexa Rivera,13900000,3193226072,Howto & Style,288,nan,nan,Entertainment,142760000,35700,571000,428300,6900000,2010,Aug,21,nan,nan,nan
814,Airrack,13800000,2224911030,Entertainment,173,United States,US,Entertainment,99654000,24900,398600,299000,4800000,2015,Jan,3,88.2,37.09024,-95.712891
815,Hacksmith Industries,13800000,1820559912,Science & Technology,887,Canada,CA,Tech,83943000,21000,335800,251800,4000000,2006,Apr,20,68.9,56.130366,-106.346771
816,JD Pantoja,13800000,1493776391,People & Blogs,16,nan,nan,Music,13533000,3400,54100,40600,649600,2017,Jun,5,nan,nan,nan
817,ýýýýýýýý/Atro,13800000,2480957682,Gaming,1952,Netherlands,NL,Games,55122000,13800,220500,165400,2600000,2017,Jul,2,85,52.132633,5.291266
818,123 GO! Spanish,13800000,5019136690,People & Blogs,520,Mexico,MX,Howto,26519000,6600,106100,79600,1300000,2019,Mar,13,40.2,23.634501,-102.552784
819,Geo News,13800000,5727888539,News & Politics,190093,Pakistan,PK,News,100053000,25000,400200,300200,4800000,2007,Jan,10,9,30.375321,69.345116
820,Kids TV India Hindi Nursery Rhymes,13800000,6646953396,Shows,1505,India,IN,Education,78651000,19700,314600,236000,3800000,2014,Nov,17,28.1,20.593684,78.96288
821,Think Music India,13800000,11039343563,Music,4978,India,IN,Music,217106000,54300,868400,651300,10400000,2009,Aug,15,28.1,20.593684,78.96288
822,O Que Nï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13700000,1967930734,Comedy,696,Brazil,BR,Entertainment,87804000,22000,351200,263400,4200000,2015,Feb,6,51.3,-14.235004,-51.92528
823,Goldmines Premiere,13700000,1973638757,Entertainment,975,India,IN,Film,37648000,9400,150600,112900,1800000,2013,Oct,12,28.1,20.593684,78.96288
824,MAIKI021,13700000,1950178163,Entertainment,3298,Brazil,BR,Entertainment,7438000,1900,29800,22300,357000,2008,Jan,22,51.3,-14.235004,-51.92528
825,The Vishal bhatt,13700000,9596430464,Comedy,1040,India,IN,Comedy,379240000,94800,1500000,1100000,18200000,2021,Aug,15,28.1,20.593684,78.96288
826,NishaMadhulika,13700000,2939201386,Howto & Style,2158,India,IN,Howto,22235000,5600,88900,66700,1100000,2009,Aug,2,28.1,20.593684,78.96288
827,MyMissAnand,13700000,4963275018,People & Blogs,340,India,IN,Entertainment,27882000,7000,111500,83600,1300000,2014,Jul,22,28.1,20.593684,78.96288
828,FAPTV,13700000,5457203710,Comedy,863,Vietnam,VN,Comedy,35124000,8800,140500,105400,1700000,2014,Feb,26,28.5,14.058324,108.277199
829,Wesley Safadï¿½,13700000,8134379376,Music,438,Brazil,BR,Music,64059000,16000,256200,192200,3100000,2009,Jun,21,51.3,-14.235004,-51.92528
830,infobells,13700000,5178142148,Education,495,India,IN,Education,23893000,6000,95600,71700,1100000,2011,Oct,20,28.1,20.593684,78.96288
831,Desi Gamers,13700000,2135195239,Gaming,1,nan,nan,Tech,5,0,0.02,0.02,0,2020,Apr,14,nan,nan,nan
832,Acenix,13600000,2122062016,Gaming,368,Spain,ES,Games,47436000,11900,189700,142300,2300000,2014,Jan,2,88.9,40.463667,-3.74922
833,Zeinab Harake,13600000,896891351,nan,273,Philippines,PH,People,12088000,3000,48400,36300,580200,2017,Oct,19,35.5,12.879721,121.774017
834,DALLMYD,13600000,1948925559,Sports,412,United States,US,Sports,30677000,7700,122700,92000,1500000,2011,Feb,1,88.2,37.09024,-95.712891
835,Lindsey Stirling,13600000,3764608356,Music,199,United States,US,Music,15277000,3800,61100,45800,733300,2007,May,20,88.2,37.09024,-95.712891
836,JOJO TV - Hindi Stories,13600000,5141201173,Education,1097,India,IN,Film,10764000,2700,43100,32300,516700,2016,Dec,25,28.1,20.593684,78.96288
837,BBC,13600000,9685060624,Pets & Animals,16047,United Kingdom,GB,Entertainment,44414000,11100,177700,133200,2100000,2005,Nov,12,60,55.378051,-3.435973
838,Saturday Night Live,13600000,14717282742,Entertainment,8335,United States,US,Comedy,56626000,14200,226500,169900,2700000,2013,Jul,23,88.2,37.09024,-95.712891
839,BUDI01 GAMING,13500000,1181292450,Gaming,319,Indonesia,ID,Games,13436000,3400,53700,40300,644900,2019,Jul,19,36.3,-0.789275,113.921327
840,Typical Gamer,13500000,4301581610,Gaming,4312,Canada,CA,Games,32557000,8100,130200,97700,1600000,2008,Aug,24,68.9,56.130366,-106.346771
841,Anaysa,13500000,3445794123,Howto & Style,591,India,IN,Howto,29706000,7400,118800,89100,1400000,2012,Mar,10,28.1,20.593684,78.96288
842,JULIA GISELLA,13500000,5380132790,Entertainment,19,United Kingdom,GB,Music,1615,0.4,6,5,78,2015,Mar,24,60,55.378051,-3.435973
843,Awakening Music,13500000,5545936485,Music,814,United Kingdom,GB,Music,35309000,8800,141200,105900,1700000,2006,Dec,25,60,55.378051,-3.435973
844,Lady Diana,13500000,8265920659,Entertainment,1403,Ukraine,UA,People,75162000,18800,300600,225500,3600000,2016,Mar,21,82.7,48.379433,31.16558
845,Sanjoy Das Official,13500000,3912334359,Entertainment,1793,India,IN,Games,179232000,44800,716900,537700,8600000,2015,Apr,29,28.1,20.593684,78.96288
846,Woody & Kleiny,13500000,11717217293,Comedy,975,United Kingdom,GB,Entertainment,495561000,123900,2000000,1500000,23800000,2013,Mar,30,60,55.378051,-3.435973
847,Vijay Kumar Viner Vlogs,13500000,7958771872,Entertainment,1357,India,IN,Entertainment,109813000,27500,439300,329400,5300000,2019,Mar,22,28.1,20.593684,78.96288
848,Conor Maynard,13500000,2750993392,Music,321,United States,US,Music,10787000,2700,43100,32400,517800,2006,May,19,88.2,37.09024,-95.712891
849,Wengie,13500000,1900272833,Howto & Style,462,United States,US,Howto,1335000,334,5300,4000,64100,2010,Sep,9,88.2,37.09024,-95.712891
850,Vlad y Niki Show,13400000,4622628957,nan,477,United States,US,Entertainment,92228000,23100,368900,276700,4400000,2018,Nov,8,88.2,37.09024,-95.712891
851,Codiscos,13400000,11789678655,Music,7356,Colombia,CO,Music,228902000,57200,915600,686700,11000000,2007,Feb,8,55.3,4.570868,-74.297333
852,The World Adventures ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13400000,2139769210,People & Blogs,1028,India,IN,People,1043000,261,4200,3100,50100,2016,Sep,9,28.1,20.593684,78.96288
853,Vibhu 96,13400000,20563378,nan,256,India,IN,Education,20264000,5100,81100,60800,972700,2022,Jun,5,28.1,20.593684,78.96288
854,Blockbuster Movies,13400000,2650061211,Entertainment,0,India,IN,nan,nan,0,0,0,0,2017,Jul,4,28.1,20.593684,78.96288
855,ATHLEAN-Xï¿½,13400000,2319515787,Howto & Style,1349,United States,US,Howto,14498000,3600,58000,43500,695900,2006,Dec,16,88.2,37.09024,-95.712891
