Rank_num,Youtuber,Subscribers,Video_views,Category,Uploads,Country,Abbreviation,Channel_type,Video_views_for_the_last_30_days,Lowest_monthly_earnings,Highest_monthly_earnings,Lowest_yearly_earnings,Highest_yearly_earnings,Created_year,Created_month,Created_date,Gross_tertiary_education_enrollment_pct,Latitude,Longitude
240,WatchMojocom,25100000,16357064198,Music,24837,Canada,CA,Entertainment,49009000.0,12300.0,196000.0,147000.0,2400000,2007.0,Jan,25.0,68.9,56.130366,-106.346771
241,TRANS7 OFFICIAL,25000000,14169516119,Entertainment,89179,Indonesia,ID,Entertainment,123189000.0,30800.0,492800.0,369600.0,5900000,2014.0,Sep,4.0,36.3,-0.789275,113.921327
242,Anuel AA,25000000,14827085149,Music,147,Colombia,CO,Music,284144000.0,71000.0,1100000.0,852400.0,13600000,2016.0,Sep,8.0,55.3,4.570868,-74.297333
243,Dan Rhodes,24800000,17387583720,Entertainment,1644,United Kingdom,GB,Entertainment,331889000.0,83000.0,1300000.0,995700.0,15900000,2015.0,Oct,30.0,60.0,55.378051,-3.435973
244,Yuya,24800000,2588501115,Howto  Style,672,Mexico,MX,Howto,336291.0,84.0,1300.0,1000.0,16100,2009.0,Sep,20.0,40.2,23.634501,-102.552784
245,Americas Got Talent,24800000,3699352704,Entertainment,1894,United States,US,Entertainment,134412000.0,33600.0,537600.0,403200.0,6500000,2006.0,Jun,29.0,88.2,37.09024,-95.712891
247,EminemVEVO,24700000,20531704527,Music,104,United States,US,Music,139443000.0,34900.0,557800.0,418300.0,6700000,2009.0,May,12.0,88.2,37.09024,-95.712891
248,Chloe Ting,24700000,2994726412,Howto  Style,412,Australia,AU,Howto,23263000.0,5800.0,93100.0,69800.0,1100000,2011.0,Aug,17.0,113.1,-25.274398,133.775136
249,KatyPerryVEVO,24600000,23755792542,Music,175,United States,US,Music,88940000.0,22200.0,355800.0,266800.0,4300000,2009.0,Dec,13.0,88.2,37.09024,-95.712891
250,Mark Rober,24600000,3647987299,Science  Technology,120,United States,US,Tech,88625000.0,22200.0,354500.0,265900.0,4300000,2011.0,Oct,20.0,88.2,37.09024,-95.712891
251,1theK ,24500000,23962070944,Music,18950,South Korea,KR,Entertainment,105567000.0,26400.0,422300.0,316700.0,5100000,2011.0,Jan,31.0,94.3,35.907757,127.766922
252,Like Nastya AE,24400000,12385924995,Entertainment,658,United States,US,Entertainment,169865000.0,42500.0,679500.0,509600.0,8200000,2018.0,Dec,19.0,88.2,37.09024,-95.712891
254,Pen Movies,24300000,6608773195,Film  Animation,1667,India,IN,Film,94853000.0,23700.0,379400.0,284600.0,4600000,2014.0,Mar,25.0,28.1,20.593684,78.96288
255,MrBeast en Espa,24200000,2700914170,Entertainment,67,Mexico,MX,Entertainment,33590000.0,8400.0,134400.0,100800.0,1600000,2021.0,Jul,9.0,40.2,23.634501,-102.552784
258,Alejo Igoa,24100000,10999000479,Comedy,802,Argentina,AR,Entertainment,401512000.0,100400.0,1600000.0,1200000.0,19300000,2014.0,Jan,17.0,90.0,-38.416097,-63.616672
260,netd m,24100000,56106087508,Music,23491,Turkey,TR,Music,424815000.0,106200.0,1700000.0,1300000.0,20400000,2014.0,Jan,23.0,23.9,38.963745,35.243322
261,DJ Snake,24100000,8425505919,Music,252,United States,US,Music,63293000.0,15800.0,253200.0,189900.0,3000000,2008.0,Sep,24.0,88.2,37.09024,-95.712891
263,KSI,24100000,6002166932,Entertainment,1252,United Kingdom,GB,Music,5439000.0,1400.0,21800.0,16300.0,261100,2009.0,Jul,25.0,60.0,55.378051,-3.435973
264,Spider Slack,24000000,13943030228,Comedy,901,Brazil,BR,Comedy,761451000.0,190400.0,3000000.0,2300000.0,36500000,2020.0,May,18.0,51.3,-14.235004,-51.92528
266,Preston,24000000,8279004442,Gaming,4009,United States,US,Entertainment,151697000.0,37900.0,606800.0,455100.0,7300000,2012.0,Jul,4.0,88.2,37.09024,-95.712891
267,James Charles,23900000,4067878931,Entertainment,505,United States,US,Entertainment,58126000.0,14500.0,232500.0,174400.0,2800000,2015.0,Dec,1.0,88.2,37.09024,-95.712891
268,Collins Key,23900000,6582932625,Entertainment,257,United States,US,Entertainment,10853000.0,2700.0,43400.0,32600.0,520900,2011.0,Aug,9.0,88.2,37.09024,-95.712891
269,Diana and Roma EN,23900000,7213499085,People  Blogs,511,United States,US,Entertainment,177769000.0,44400.0,711100.0,533300.0,8500000,2011.0,Dec,22.0,88.2,37.09024,-95.712891
271,Troom Troom,23800000,10414479943,Howto  Style,2425,United States,US,Howto,98052000.0,24500.0,392200.0,294200.0,4700000,2015.0,Sep,12.0,88.2,37.09024,-95.712891
272,Enrique Iglesias,23800000,17688774915,Music,443,United States,US,Music,122914000.0,30700.0,491700.0,368700.0,5900000,2007.0,Apr,12.0,88.2,37.09024,-95.712891
273,Ninja,23700000,2543809954,Gaming,1732,United States,US,Games,8368000.0,2100.0,33500.0,25100.0,401700,2011.0,Nov,11.0,88.2,37.09024,-95.712891
275,Mister Max,23700000,15510153803,People  Blogs,1099,United Kingdom,GB,Entertainment,32817000.0,8200.0,131300.0,98400.0,1600000,2014.0,Sep,22.0,60.0,55.378051,-3.435973
276,That Little Puff,23700000,20289689389,Pets  Animals,769,United States,US,Animals,755054000.0,188800.0,3000000.0,2300000.0,36200000,2020.0,Aug,29.0,88.2,37.09024,-95.712891
278,Juan De Dios Pantoja,23600000,2135644776,Entertainment,226,Mexico,MX,People,46862000.0,11700.0,187400.0,140600.0,2200000,2014.0,Jun,9.0,40.2,23.634501,-102.552784
279,Logan Paul,23600000,5994002464,Entertainment,719,United States,US,Entertainment,10803000.0,2700.0,43200.0,32400.0,518600,2015.0,Aug,29.0,88.2,37.09024,-95.712891
280,Maya and Mary,23600000,6766461070,Entertainment,552,United States,US,Entertainment,44542000.0,11100.0,178200.0,133600.0,2100000,2013.0,Aug,30.0,88.2,37.09024,-95.712891
281,Peppa Pig Espa,23600000,7920637200,Film  Animation,1251,United Kingdom,GB,Film,53589000.0,13400.0,214400.0,160800.0,2600000,2014.0,Jul,28.0,60.0,55.378051,-3.435973
282,Jelly,23500000,14777034543,Gaming,6066,United Kingdom,GB,Games,41669000.0,10400.0,166700.0,125000.0,2000000,2014.0,May,27.0,60.0,55.378051,-3.435973
283,Miss Katy,23500000,14696994366,People  Blogs,1044,United Kingdom,GB,Entertainment,59629000.0,14900.0,238500.0,178900.0,2900000,2014.0,Nov,17.0,60.0,55.378051,-3.435973
284,Tilak,23400000,9465863821,Film  Animation,6672,India,IN,Film,367347000.0,91800.0,1500000.0,1100000.0,17600000,2020.0,Oct,10.0,28.1,20.593684,78.96288
285,Valentina Pontes ofc,23400000,7926899136,Film  Animation,1291,Brazil,BR,Entertainment,28285000.0,7100.0,113100.0,84900.0,1400000,2014.0,Apr,14.0,51.3,-14.235004,-51.92528
286,Sesame Street,23300000,22471357411,Entertainment,3657,United States,US,Entertainment,124187000.0,31000.0,496700.0,372600.0,6000000,2006.0,Jan,16.0,88.2,37.09024,-95.712891
287,Happy Lives,23200000,2634,Science  Technology,1,United States,US,Entertainment,6589000000.0,0.0,0.0,0.0,0,2016.0,Mar,15.0,88.2,37.09024,-95.712891
288,Lady Gaga,23200000,15751661213,People  Blogs,172,United States,US,Music,143169000.0,35800.0,572700.0,429500.0,6900000,2008.0,May,15.0,88.2,37.09024,-95.712891
290,Wave Music Bhojpuri,23100000,12889240875,Music,22578,India,IN,Music,52678000.0,13200.0,210700.0,158000.0,2500000,2014.0,Aug,10.0,28.1,20.593684,78.96288
291,GMM GRAMMY OFFICIAL,23100000,25579831081,Music,15462,Thailand,TH,Music,130233000.0,32600.0,520900.0,390700.0,6300000,2010.0,Nov,8.0,49.3,15.870032,100.992541
292,TED,23100000,2551113422,People  Blogs,4445,United States,US,Tech,13246000.0,3300.0,53000.0,39700.0,635800,2006.0,Dec,6.0,88.2,37.09024,-95.712891
293,unknown boy varun,23100000,9299371231,Music,456,India,IN,Music,304021000.0,76000.0,1200000.0,912100.0,14600000,2016.0,Sep,27.0,28.1,20.593684,78.96288
294,Kids TV  Nursery Rhymes And Baby Songs,23100000,13151870846,Shows,3781,United States,US,Music,128448000.0,32100.0,513800.0,385300.0,6200000,2013.0,Aug,30.0,88.2,37.09024,-95.712891
295,Tsuriki Show,23000000,31494513067,Entertainment,2905,Germany,DE,Comedy,756717000.0,189200.0,3000000.0,2300000.0,36300000,2019.0,Jul,10.0,70.2,51.165691,10.451526
296,Technical Guruji,23000000,3378047383,Science  Technology,5041,India,IN,Tech,22262000.0,5600.0,89000.0,66800.0,1100000,2015.0,Oct,19.0,28.1,20.593684,78.96288
297,DrossRotzank,23000000,6041264489,Entertainment,1598,Argentina,AR,Entertainment,35539000.0,8900.0,142200.0,106600.0,1700000,2006.0,Mar,9.0,90.0,-38.416097,-63.616672
298,White Hill Music,23000000,10939966484,Entertainment,5718,India,IN,Music,93183000.0,23300.0,372700.0,279500.0,4500000,2014.0,Mar,23.0,28.1,20.593684,78.96288
299,Ultra Movie Parlour,22900000,5320485069,Movies,1670,India,IN,Film,118846000.0,0.0,0.0,0.0,0,2011.0,May,17.0,28.1,20.593684,78.96288
301,toyorbabytv,22900000,16298342829,Music,1159,Jordan,JO,Music,169056000.0,42300.0,676200.0,507200.0,8100000,2012.0,Nov,1.0,34.4,30.585164,36.238414
302,BabyBus  Canciones Infantiles  Videos para Ni,22900000,13206471140,Education,1251,Mexico,MX,Education,136821000.0,34200.0,547300.0,410500.0,6600000,2018.0,Mar,19.0,40.2,23.634501,-102.552784
304,Vania Mania Kids,22700000,10115316784,People  Blogs,985,United States,US,Education,155215000.0,38800.0,620900.0,465600.0,7500000,2015.0,Sep,9.0,88.2,37.09024,-95.712891
306,Sun TV,22600000,20847038152,People  Blogs,60964,India,IN,Entertainment,982238000.0,245600.0,3900000.0,2900000.0,47100000,2016.0,Feb,26.0,28.1,20.593684,78.96288
307,Heroindori,22600000,9223534599,Comedy,495,India,IN,Entertainment,399152000.0,99800.0,1600000.0,1200000.0,19200000,2020.0,Jun,29.0,28.1,20.593684,78.96288
308,The Chainsmokers,22600000,14231943358,Music,180,United States,US,Music,81660000.0,20400.0,326600.0,245000.0,3900000,2012.0,Sep,22.0,88.2,37.09024,-95.712891
309,mmoshaya,22600000,17507060680,People  Blogs,1189,Saudi Arabia,SA,Entertainment,73829000.0,18500.0,295300.0,221500.0,3500000,2010.0,Dec,11.0,68.0,23.885942,45.079162
310,Sia,22600000,13405849040,Music,171,United States,US,Music,95253000.0,23800.0,381000.0,285800.0,4600000,2007.0,Nov,19.0,88.2,37.09024,-95.712891
311,LeoNata Family,22600000,27084848152,People  Blogs,2321,United States,US,People,1174000000.0,293500.0,4700000.0,3500000.0,56300000,2021.0,Sep,28.0,88.2,37.09024,-95.712891
312,Goldmines Cineplex,22500000,2431154438,Film  Animation,3377,India,IN,Film,48740000.0,12200.0,195000.0,146200.0,2300000,2015.0,Sep,12.0,28.1,20.593684,78.96288
314,SSundee,22500000,13835173331,Gaming,3315,United States,US,Games,175094000.0,43800.0,700400.0,525300.0,8400000,2009.0,Nov,28.0,88.2,37.09024,-95.712891
315,Paulo Londra,22400000,8040036209,Music,58,Argentina,AR,Music,72242000.0,18100.0,289000.0,216700.0,3500000,2016.0,Aug,8.0,90.0,-38.416097,-63.616672
316,Smile Family,22300000,8663830163,People  Blogs,34,France,FR,Music,735.0,0.18,3.0,2.0,35,2019.0,Nov,3.0,65.6,46.227638,2.213749
317,FGTeeV,22300000,24059336857,Gaming,1724,United States,US,Games,132110000.0,33000.0,528400.0,396300.0,6300000,2013.0,May,24.0,88.2,37.09024,-95.712891
318,Kinder Spielzeug Kanal Kidibli,22200000,11136266461,Entertainment,999,United States,US,Entertainment,139333000.0,34800.0,557300.0,418000.0,6700000,2015.0,Sep,25.0,88.2,37.09024,-95.712891
319,Charlie Puth,22000000,9924807127,Music,157,United States,US,Music,111500000.0,27900.0,446000.0,334500.0,5400000,2009.0,Sep,9.0,88.2,37.09024,-95.712891
321,Sagawa ,22000000,18347969186,Entertainment,6274,Japan,JP,Entertainment,711254000.0,177800.0,2800000.0,2100000.0,34100000,2021.0,Feb,13.0,63.2,36.204824,138.252924
322,Ben Azelart,21900000,4454917643,Film  Animation,301,United States,US,Entertainment,184946000.0,46200.0,739800.0,554800.0,8900000,2014.0,Jun,5.0,88.2,37.09024,-95.712891
323,Zach Choi ASMR,21900000,5918314128,People  Blogs,946,United States,US,People,234222000.0,58600.0,936900.0,702700.0,11200000,2014.0,Jul,5.0,88.2,37.09024,-95.712891
324,Topper Guild,21900000,15552070846,Comedy,816,United States,US,Comedy,687028000.0,171800.0,2700000.0,2100000.0,33000000,2014.0,Jul,9.0,88.2,37.09024,-95.712891
325,Disney Latinoam,21900000,20657571751,Entertainment,116,Mexico,MX,Music,4719.0,1.0,19.0,14.0,227,2008.0,Apr,7.0,40.2,23.634501,-102.552784
326,Stokes Twins,21800000,4469711607,People  Blogs,257,United States,US,People,197953000.0,49500.0,791800.0,593900.0,9500000,2008.0,Apr,11.0,88.2,37.09024,-95.712891
327,National Geographic,21800000,5614621131,Science  Technology,10162,United States,US,Entertainment,45812000.0,11500.0,183200.0,137400.0,2200000,2006.0,May,7.0,88.2,37.09024,-95.712891
328,Dua Lipa,21800000,11288359365,Music,164,United Kingdom,GB,Music,128047000.0,32000.0,512200.0,384100.0,6100000,2011.0,Feb,5.0,60.0,55.378051,-3.435973
329,OneDirectionVEVO,21800000,12140232004,Music,266,United Kingdom,GB,Music,51134000.0,12800.0,204500.0,153400.0,2500000,2010.0,Dec,4.0,60.0,55.378051,-3.435973
334,DUDU e CAROL,21600000,9597894786,Autos  Vehicles,2942,Brazil,BR,Entertainment,193174000.0,48300.0,772700.0,579500.0,9300000,2013.0,Mar,2.0,51.3,-14.235004,-51.92528
335,Village Cooking Channel,21600000,5863377051,Howto  Style,219,India,IN,Howto,194604000.0,48700.0,778400.0,583800.0,9300000,2018.0,Apr,25.0,28.1,20.593684,78.96288
336,Eva Bravo Play,21600000,9346383505,Entertainment,228,United States,US,Entertainment,63919000.0,16000.0,255700.0,191800.0,3100000,2019.0,May,7.0,88.2,37.09024,-95.712891
337,Tekashi 6ix9ine,21500000,5890180734,People  Blogs,51,United States,US,Music,113542000.0,28400.0,454200.0,340600.0,5400000,2018.0,Apr,6.0,88.2,37.09024,-95.712891
338,Tlnovelas,21500000,15013096899,News  Politics,158,Mexico,MX,Entertainment,15459.0,4.0,62.0,46.0,742,2014.0,Jan,2.0,40.2,23.634501,-102.552784
340,invictor,21500000,8409641722,Gaming,17,Chile,CL,People,49.0,0.01,0.2,0.15,2,2016.0,Jul,26.0,88.5,-35.675147,-71.542969
342,Sidhu Moose Wala,21400000,6264261757,Music,114,India,IN,Music,160690000.0,40200.0,642800.0,482100.0,7700000,2017.0,Oct,30.0,28.1,20.593684,78.96288
343,The Royalty Family,21300000,6269945014,People  Blogs,733,United States,US,People,160227000.0,40100.0,640900.0,480700.0,7700000,2017.0,Apr,13.0,88.2,37.09024,-95.712891
344,Becky G,21300000,10644857969,Music,78,United States,US,Music,103171000.0,25800.0,412700.0,309500.0,5000000,2011.0,Sep,6.0,88.2,37.09024,-95.712891
345,Ishaan Ali 11,21300000,12761253839,People  Blogs,951,India,IN,People,729409000.0,182400.0,2900000.0,2200000.0,35000000,2016.0,Jul,27.0,28.1,20.593684,78.96288
346,Infinite,21300000,5141834668,Entertainment,1608,United States,US,Entertainment,68350000.0,17100.0,273400.0,205100.0,3300000,2014.0,Aug,21.0,88.2,37.09024,-95.712891
347,Azhan5star,21300000,10047736580,Entertainment,669,India,IN,Entertainment,236293000.0,59100.0,945200.0,708900.0,11300000,2021.0,Feb,2.0,28.1,20.593684,78.96288
348,Dangal TV Channel,21300000,12895427184,Entertainment,20225,India,IN,Entertainment,561020000.0,140300.0,2200000.0,1700000.0,26900000,2017.0,Aug,2.0,28.1,20.593684,78.96288
350,GMA Public  Affairs,21200000,11364908616,Entertainment,31989,Philippines,PH,News,142317000.0,35600.0,569300.0,427000.0,6800000,2009.0,Aug,8.0,35.5,12.879721,121.774017
351,Tasty,21100000,5783557209,Howto  Style,4728,United States,US,Howto,24691000.0,6200.0,98800.0,74100.0,1200000,2016.0,Jan,22.0,88.2,37.09024,-95.712891
352,Baim Paula,21100000,4526271677,People  Blogs,2325,Indonesia,ID,Entertainment,26974000.0,6700.0,107900.0,80900.0,1300000,2016.0,Jun,4.0,36.3,-0.789275,113.921327
353,nigahiga,21000000,4380564906,Entertainment,403,United States,US,Entertainment,2476000.0,619.0,9900.0,7400.0,118900,2006.0,Jul,21.0,88.2,37.09024,-95.712891
354,Rafa  Luiz,21000000,7762905663,Entertainment,2883,Brazil,BR,Entertainment,118410000.0,29600.0,473600.0,355200.0,5700000,2015.0,Aug,26.0,51.3,-14.235004,-51.92528
355,Lyrical Lemonade,21000000,10631638628,Entertainment,420,United States,US,Entertainment,80062000.0,20000.0,320200.0,240200.0,3800000,2013.0,Mar,25.0,88.2,37.09024,-95.712891
357,Dr Vivek Bindra Motivational Speaker,20900000,1693149479,Education,896,India,IN,Education,28588000.0,7100.0,114400.0,85800.0,1400000,2013.0,Dec,6.0,28.1,20.593684,78.96288
358,Fatos Desconhecidos,20900000,3828000587,Entertainment,6262,Brazil,BR,Entertainment,52330000.0,13100.0,209300.0,157000.0,2500000,2013.0,Sep,26.0,51.3,-14.235004,-51.92528
359,Brave Wilderness,20900000,4927879069,Pets  Animals,982,United States,US,Animals,2989000.0,0.0,0.0,0.0,0,2014.0,Sep,8.0,88.2,37.09024,-95.712891
360,LIV Crime,20900000,11058049885,People  Blogs,9850,United States,US,People,383700000.0,95900.0,1500000.0,1200000.0,18400000,2020.0,Aug,18.0,88.2,37.09024,-95.712891
362,Romeo Santos,20900000,17324976752,Music,6,United States,US,Music,99.0,0.02,0.4,0.3,5,2006.0,Jul,31.0,88.2,37.09024,-95.712891
363,Canal Canalha,20800000,1870608170,Comedy,288,Brazil,BR,Comedy,23897000.0,6000.0,95600.0,71700.0,1100000,2011.0,Apr,8.0,51.3,-14.235004,-51.92528
364,Kurzgesagt ,20800000,2378448129,Education,193,Germany,DE,Education,29269000.0,7300.0,117100.0,87800.0,1400000,2013.0,Jul,9.0,70.2,51.165691,10.451526
365,Yoeslan,20700000,17963202261,Entertainment,619,United States,US,Entertainment,874796000.0,218700.0,3500000.0,2600000.0,42000000,2020.0,Sep,26.0,88.2,37.09024,-95.712891
366,5Minute Crafts DIY,20700000,5091618606,Howto  Style,5062,United States,US,Howto,20012000.0,5000.0,80000.0,60000.0,960600,2018.0,Jan,18.0,88.2,37.09024,-95.712891
368,tuzelity SHUFFLE,20700000,8658941531,People  Blogs,889,Russia,RU,People,552266000.0,138100.0,2200000.0,1700000.0,26500000,2015.0,Oct,26.0,81.9,61.52401,105.318756
369,NBA,20700000,12624879732,Sports,47926,United States,US,Sports,73025000.0,18300.0,292100.0,219100.0,3500000,2005.0,Nov,21.0,88.2,37.09024,-95.712891
370,Deddy Corbuzier,20600000,4956090094,Entertainment,15,Indonesia,ID,Entertainment,85.0,0.02,0.34,0.26,4,2007.0,Jul,23.0,36.3,-0.789275,113.921327
371,Bizarrap,20600000,7657171980,Comedy,83,Argentina,AR,Entertainment,193176000.0,48300.0,772700.0,579500.0,9300000,2017.0,Jan,15.0,90.0,-38.416097,-63.616672
372,Avicii,20600000,10292874715,Music,156,Sweden,SE,Music,81236000.0,20300.0,324900.0,243700.0,3900000,2009.0,Oct,28.0,67.0,60.128161,18.643501
373,Mnet KPOP,20500000,15038593883,Entertainment,33229,South Korea,KR,Entertainment,158540000.0,39600.0,634200.0,475600.0,7600000,2006.0,Mar,9.0,94.3,35.907757,127.766922
374,LazarBeam,20500000,8768697257,Gaming,1323,Australia,AU,Games,26082000.0,6500.0,104300.0,78200.0,1300000,2015.0,Jan,4.0,113.1,-25.274398,133.775136
375,Ninja Kidz TV,20500000,11009148579,Entertainment,296,United States,US,Entertainment,195203000.0,48800.0,780800.0,585600.0,9400000,2017.0,Feb,9.0,88.2,37.09024,-95.712891
376,Totoy kids  Portugu,20400000,1796227417,Film  Animation,206,Brazil,BR,Film,39495000.0,9900.0,158000.0,118500.0,1900000,2014.0,Dec,2.0,51.3,-14.235004,-51.92528
377,Jake Paul,20400000,7311322368,People  Blogs,1006,United States,US,People,14646000.0,3700.0,58600.0,43900.0,703000,2013.0,Sep,19.0,88.2,37.09024,-95.712891
379,Vijay Television,20400000,29406206620,Entertainment,51515,India,IN,Entertainment,907534000.0,226900.0,3600000.0,2700000.0,43600000,2007.0,Feb,1.0,28.1,20.593684,78.96288
380,SlivkiShow,20400000,4707412332,Entertainment,462,Ukraine,UA,Entertainment,28990000.0,7200.0,116000.0,87000.0,1400000,2012.0,Dec,11.0,82.7,48.379433,31.16558
381,Emiway Bantai,20400000,3579555124,Music,239,India,IN,Music,41289000.0,10300.0,165200.0,123900.0,2000000,2013.0,May,3.0,28.1,20.593684,78.96288
382,Got Talent Global,20300000,2441288701,Entertainment,1245,United Kingdom,GB,Entertainment,86457000.0,21600.0,345800.0,259400.0,4100000,2013.0,Jan,31.0,60.0,55.378051,-3.435973
384,BabyBus  Cerita  Lagu Anakanak,20300000,11819051552,Education,875,Indonesia,ID,Education,112768000.0,28200.0,451100.0,338300.0,5400000,2019.0,Jan,14.0,36.3,-0.789275,113.921327
385,Ami Rodriguez,20200000,2951914200,Entertainment,460,Colombia,CO,Entertainment,263864000.0,66000.0,1100000.0,791600.0,12700000,2009.0,Jul,20.0,55.3,4.570868,-74.297333
386,Noor Stars,20200000,2764127969,Comedy,693,United Arab Emirates,AE,Entertainment,15556000.0,3900.0,62200.0,46700.0,746700,2014.0,Apr,24.0,36.8,23.424076,53.847818
388,Kiddiestv Hindi  Nursery Rhymes  Kids Songs,20200000,7274150246,Education,226,India,IN,Education,113420000.0,28400.0,453700.0,340300.0,5400000,2017.0,May,25.0,28.1,20.593684,78.96288
389,dednahype,20200000,20919403720,Comedy,1935,Latvia,LV,Comedy,1245000000.0,311200.0,5000000.0,3700000.0,59800000,2020.0,Mar,20.0,88.1,56.879635,24.603189
390,Marta and Rustam,20200000,19694265358,Comedy,761,United States,US,Comedy,452250000.0,113100.0,1800000.0,1400000.0,21700000,2021.0,Jun,21.0,88.2,37.09024,-95.712891
391,MiawAug,20200000,6098644584,Gaming,3713,Indonesia,ID,Games,64489000.0,16100.0,258000.0,193500.0,3100000,2014.0,Mar,15.0,36.3,-0.789275,113.921327
392,CookieSwirlC,20100000,23353115850,Entertainment,3774,United States,US,Games,221702000.0,55400.0,886800.0,665100.0,10600000,2013.0,Nov,3.0,88.2,37.09024,-95.712891
393,Skrillex,20100000,6618524158,Music,241,United States,US,Music,25263000.0,6300.0,101100.0,75800.0,1200000,2010.0,Apr,6.0,88.2,37.09024,-95.712891
394,AuthenticGames,20100000,8920141342,Gaming,4974,Brazil,BR,Games,5420000.0,1400.0,21700.0,16300.0,260200,2011.0,Oct,7.0,51.3,-14.235004,-51.92528
396,Pencilmation,20100000,11317309935,Film  Animation,1481,United States,US,Entertainment,14862000.0,3700.0,59400.0,44600.0,713400,2007.0,Feb,1.0,88.2,37.09024,-95.712891
397,7clouds,20100000,14816075927,Music,2384,United States,US,Music,276751000.0,69200.0,1100000.0,830300.0,13300000,2013.0,May,25.0,88.2,37.09024,-95.712891
398,5Minute Crafts PLAY,20100000,6119294270,Howto  Style,5491,United States,US,Howto,105784000.0,26400.0,423100.0,317400.0,5100000,2017.0,Oct,30.0,88.2,37.09024,-95.712891
399,Marvel Entertainment,20100000,5634695322,Entertainment,1,United States,US,Film,63.0,0.02,0.25,0.19,3,2011.0,May,10.0,88.2,37.09024,-95.712891
400,BuzzFeedVideo,20100000,17913237851,People  Blogs,7737,United States,US,People,9112000.0,2300.0,36400.0,27300.0,437400,2011.0,Aug,10.0,88.2,37.09024,-95.712891
401,REACT,20000000,13154314376,Entertainment,4339,United States,US,Entertainment,23206000.0,5800.0,92800.0,69600.0,1100000,2007.0,Jun,4.0,88.2,37.09024,-95.712891
402,Vevo,20000000,559765455,Music,1527,United States,US,Music,1331000.0,333.0,5300.0,4000.0,63900,2006.0,Apr,14.0,88.2,37.09024,-95.712891
403,Gordon Ramsay,20000000,3875172235,Entertainment,1527,United Kingdom,GB,Entertainment,39228000.0,9800.0,156900.0,117700.0,1900000,2006.0,Apr,29.0,60.0,55.378051,-3.435973
405,Green Gold TV  Official Channel,20000000,9715291883,Film  Animation,1476,India,IN,Entertainment,70278000.0,0.0,0.0,0.0,0,2011.0,Jul,1.0,28.1,20.593684,78.96288
406,Gusttavo Lima Oficial,19900000,13917423958,Music,416,Brazil,BR,Music,214803000.0,53700.0,859200.0,644400.0,10300000,2010.0,Nov,9.0,51.3,-14.235004,-51.92528
407,HaerteTest,19800000,3234880084,Science  Technology,1411,Germany,DE,Tech,5650000.0,1400.0,22600.0,17000.0,271200,2011.0,Sep,6.0,70.2,51.165691,10.451526
408,Crafty Panda,19800000,5759442450,People  Blogs,760,United States,US,Entertainment,6137000.0,1500.0,24500.0,18400.0,294600,2017.0,Dec,3.0,88.2,37.09024,-95.712891
409,SOMOY TV,19800000,12293479945,News  Politics,9930,United States,US,News,16229.0,4.0,65.0,49.0,779,2013.0,Nov,16.0,88.2,37.09024,-95.712891
410,JennaMarbles,19700000,1803249241,Comedy,250,United States,US,Comedy,3769000.0,942.0,15100.0,11300.0,180900,2010.0,Feb,16.0,88.2,37.09024,-95.712891
413,Britains Got Talent,19700000,11323617496,Entertainment,4225,United Kingdom,GB,Entertainment,54192000.0,13500.0,216800.0,162600.0,2600000,2008.0,Apr,12.0,60.0,55.378051,-3.435973
414,SCTV,19700000,9808676159,Entertainment,267,United Kingdom,GB,Music,336.0,0.08,1.0,1.0,16,2006.0,Mar,25.0,60.0,55.378051,-3.435973
415,AS Gaming,19600000,2851024430,Gaming,17,United States,US,Games,23.0,0.01,0.09,0.07,1,2009.0,Mar,5.0,88.2,37.09024,-95.712891
416,Sony AATH,19600000,13930021471,Shows,18661,United States,US,Entertainment,274212000.0,68600.0,1100000.0,822600.0,13200000,2013.0,Nov,13.0,88.2,37.09024,-95.712891
417,tabii Urdu,19600000,8779729549,Entertainment,1306,Turkey,TR,Entertainment,110806000.0,27700.0,443200.0,332400.0,5300000,2020.0,Apr,17.0,23.9,38.963745,35.243322
418,DaFuqBoom,19600000,7906181776,Film  Animation,214,United States,US,Entertainment,2304000000.0,576000.0,9200000.0,6900000.0,110600000,2016.0,Jun,6.0,88.2,37.09024,-95.712891
419,Clash of Clans,19600000,3961318438,Gaming,674,United States,US,Games,22292000.0,5600.0,89200.0,66900.0,1100000,2013.0,Jan,31.0,88.2,37.09024,-95.712891
420,RKD Studios,19500000,5234251168,Entertainment,847,India,IN,Entertainment,59841000.0,0.0,0.0,0.0,0,2014.0,Mar,14.0,28.1,20.593684,78.96288
421,DLS News,19400000,2255542592,News  Politics,4750,India,IN,News,32111000.0,8000.0,128400.0,96300.0,1500000,2017.0,Jul,5.0,28.1,20.593684,78.96288
422,JukiLop,19400000,1577859332,People  Blogs,85,Mexico,MX,People,2382000.0,595.0,9500.0,7100.0,114300,2017.0,Sep,15.0,40.2,23.634501,-102.552784
423,etvteluguindia,19400000,23038014291,Entertainment,125974,India,IN,Entertainment,272917000.0,68200.0,1100000.0,818800.0,13100000,2010.0,Mar,15.0,28.1,20.593684,78.96288
424,FIFA,19400000,5529131886,Sports,10728,Switzerland,CH,Sports,58863000.0,14700.0,235500.0,176600.0,2800000,2006.0,Sep,6.0,59.6,46.818188,8.227512
